X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], AREA_STRETCH, THICKNESS [ m ], THICKNESS DES [ m ], THICKNESS INI [ m ], THICKNESS NEW [ m ], THICKNESS PRF [ m ], Volume [ m^3 ]
7.85762164741754531860e-03, -2.51401844434440135956e-03, 2.68382430076599121094e-02, 6.93532774675986729562e-06, 1.00000000000000000000e+00, 3.77690559253096580505e-03, 0.00000000000000000000e+00, 3.77690559253096580505e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
7.84511957317590713501e-03, -2.55276099778711795807e-03, 2.96457540243864059448e-02, 6.93312995281303301454e-06, 1.00000000000000000000e+00, 3.18364636041224002838e-03, 0.00000000000000000000e+00, 3.18364636041224002838e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
7.84518010914325714111e-03, 2.55257729440927505493e-03, 5.11564388871192932129e-02, 6.84080259816255420446e-06, 1.00000000000000000000e+00, 2.70756660029292106628e-03, 0.00000000000000000000e+00, 2.70756660029292106628e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
8.24999995529651641846e-03, -2.50833932113891933113e-06, 5.11794313788414001465e-02, 6.83926009514834731817e-06, 9.99999940395355224609e-01, 2.70756660029292106628e-03, 0.00000000000000000000e+00, 2.70756660029292106628e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
8.24999716132879257202e-03, 6.40268854112946428359e-06, 5.38232289254665374756e-02, 6.84047063259640708566e-06, 1.00000000000000000000e+00, 2.69259000197052955627e-03, 0.00000000000000000000e+00, 2.69259000197052955627e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
7.84227438271045684814e-03, 2.56149005144834518433e-03, 5.37980198860168457031e-02, 6.83663256495492532849e-06, 1.00000000000000000000e+00, 2.69259000197052955627e-03, 0.00000000000000000000e+00, 2.69259000197052955627e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
8.24998319149017333984e-03, 1.67537582456134259701e-05, 5.64675107598304748535e-02, 6.84339329382055439055e-06, 9.99999940395355224609e-01, 2.67533701844513416290e-03, 0.00000000000000000000e+00, 2.67533701844513416290e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
7.83971790224313735962e-03, 2.56930384784936904907e-03, 5.64400292932987213135e-02, 6.83083135299966670573e-06, 1.00000000000000000000e+00, 2.67533701844513416290e-03, 0.00000000000000000000e+00, 2.67533701844513416290e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
7.84372724592685699463e-03, -2.55703763104975223541e-03, 5.12058176100254058838e-02, 6.82883728586602956057e-06, 9.99999940395355224609e-01, 2.70756660029292106628e-03, 0.00000000000000000000e+00, 2.70756660029292106628e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
7.84590188413858413696e-03, -2.55035934969782829285e-03, 5.38457669317722320557e-02, 6.83741427565109916031e-06, 1.00000000000000000000e+00, 2.69259000197052955627e-03, 0.00000000000000000000e+00, 2.69259000197052955627e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
